,Date,StockCode,Quantity,UnitPrice,DayOfWeek,Month,Country,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,Lag_6,Lag_7,pad,prediction,QuantityDiff
15884,2011-10-21,22197,0,0.85,4,10,Spain,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,-3.0
15885,2011-10-21,22197,0,0.85,4,10,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15886,2011-10-21,84077,0,0.29,4,10,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15887,2011-10-21,84077,432,0.26333333333333336,4,10,United Kingdom,0.0,144.0,-15.0,-81.0,144.0,0.0,-96.0,1,14.43562028199622,240.0
15888,2011-10-21,22197,0,0.85,4,10,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15889,2011-10-21,84077,0,0.29,4,10,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15890,2011-10-21,85099B,0,2.08,4,10,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15891,2011-10-21,84077,0,0.29,4,10,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15892,2011-10-21,84077,0,0.29,4,10,Portugal,0.0,0.0,0.0,0.0,0.0,-48.0,48.0,1,26.680316748226144,0.0
15893,2011-10-21,85099B,0,2.08,4,10,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15894,2011-10-21,85099B,0,1.95,4,10,Austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15895,2011-10-21,85099B,0,2.08,4,10,RSA,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,1,1.008905234488153,0.0
15896,2011-10-21,85099B,0,1.79,4,10,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15897,2011-10-21,22197,0,0.85,4,10,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15898,2011-10-21,84077,0,0.29,4,10,Unspecified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15899,2011-10-21,85099B,0,2.08,4,10,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15900,2011-10-21,84077,0,0.29,4,10,Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15902,2011-10-21,84077,0,0.29,4,10,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15903,2011-10-21,84077,0,0.29,4,10,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15904,2011-10-21,85099B,0,2.08,4,10,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15905,2011-10-21,85099B,0,2.08,4,10,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15906,2011-10-21,85099B,0,2.08,4,10,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15907,2011-10-21,84077,0,0.21,4,10,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.43562028199622,0.0
15908,2011-10-21,22197,0,0.72,4,10,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15909,2011-10-21,22197,36,0.85,4,10,EIRE,0.0,0.0,-500.0,500.0,0.0,0.0,0.0,1,1.008905234488153,36.0
15910,2011-10-21,85099B,0,2.08,4,10,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,1,1.008905234488153,0.0
15911,2011-10-21,85099B,0,2.08,4,10,France,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,1,1.008905234488153,0.0
15912,2011-10-21,22197,0,0.85,4,10,Unspecified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15913,2011-10-21,84077,0,0.21,4,10,Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.43562028199622,0.0
15914,2011-10-21,85099B,0,2.08,4,10,EIRE,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,-10.0
15915,2011-10-21,22197,26,1.655,4,10,United Kingdom,-235.0,-35.0,248.0,28.0,6.0,-152.0,19.0,1,29.625611148786586,14.0
15916,2011-10-21,22197,0,0.85,4,10,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15917,2011-10-21,85099B,0,1.79,4,10,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15919,2011-10-21,85099B,0,2.08,4,10,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,1,1.008905234488153,0.0
15920,2011-10-21,85099B,0,2.08,4,10,Italy,0.0,-10.0,10.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15921,2011-10-21,84077,0,0.29,4,10,Hong Kong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15922,2011-10-21,84077,0,0.29,4,10,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15923,2011-10-21,84077,0,0.29,4,10,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15924,2011-10-21,22197,0,0.85,4,10,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15925,2011-10-22,85099B,0,2.08,5,10,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15926,2011-10-22,84077,0,0.21,5,10,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.318292101848849,0.0
15927,2011-10-22,22197,0,0.85,5,10,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15928,2011-10-22,85099B,0,2.08,5,10,Italy,0.0,0.0,-10.0,10.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15929,2011-10-22,22197,0,0.85,5,10,Israel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15930,2011-10-22,22197,0,0.72,5,10,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,1,-0.10842294565921778,0.0
15932,2011-10-22,22197,0,0.72,5,10,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15933,2011-10-22,85099B,0,2.08,5,10,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15934,2011-10-22,85099B,0,2.08,5,10,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15935,2011-10-22,22197,0,0.85,5,10,EIRE,36.0,0.0,0.0,-500.0,500.0,0.0,0.0,1,-0.10842294565921778,-36.0
15936,2011-10-22,85099B,0,2.08,5,10,France,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,1,-0.10842294565921778,0.0
15937,2011-10-22,84077,0,0.29,5,10,Hong Kong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15938,2011-10-22,85099B,0,2.08,5,10,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15939,2011-10-22,84077,0,0.29,5,10,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15940,2011-10-22,22197,0,0.85,5,10,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15942,2011-10-22,84077,0,0.21,5,10,Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.318292101848849,0.0
15943,2011-10-22,85099B,0,1.95,5,10,Austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15944,2011-10-22,22197,0,0.85,5,10,Spain,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15945,2011-10-22,84077,0,0.29,5,10,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,-48.0,1,-0.10842294565921778,0.0
15946,2011-10-22,84077,0,0.29,5,10,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15947,2011-10-22,84077,0,0.29,5,10,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15948,2011-10-22,85099B,0,2.08,5,10,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15949,2011-10-22,22197,0,1.655,5,10,United Kingdom,14.0,-235.0,-35.0,248.0,28.0,6.0,-152.0,1,29.858096621636445,-26.0
15950,2011-10-22,84077,0,0.29,5,10,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15951,2011-10-22,22197,0,0.85,5,10,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15952,2011-10-22,85099B,0,2.08,5,10,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15953,2011-10-22,85099B,0,2.08,5,10,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15954,2011-10-22,85099B,0,2.08,5,10,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15955,2011-10-22,22197,0,0.85,5,10,Unspecified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15956,2011-10-22,85099B,0,1.79,5,10,Netherlands,-100.0,200.0,0.0,0.0,0.0,0.0,0.0,1,9.204076155040626,-100.0
15957,2011-10-22,85099B,0,1.79,5,10,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15958,2011-10-22,22197,0,0.85,5,10,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15959,2011-10-22,85099B,0,2.08,5,10,EIRE,-10.0,10.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15960,2011-10-22,85099B,0,1.79,5,10,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15961,2011-10-22,22197,0,0.85,5,10,Italy,0.0,0.0,-12.0,12.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15962,2011-10-22,85099B,0,2.08,5,10,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15963,2011-10-22,22197,0,0.85,5,10,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15964,2011-10-22,84077,0,0.29,5,10,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15965,2011-10-22,85099B,0,2.08,5,10,United Kingdom,-109.0,77.0,-48.0,-307.0,391.0,18.0,-137.0,1,9.204076155040626,-22.0
15966,2011-10-22,84077,0,0.29,5,10,Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15967,2011-10-22,85099B,0,2.08,5,10,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15968,2011-10-22,85099B,0,2.08,5,10,RSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15969,2011-10-22,84077,0,0.26333333333333336,5,10,United Kingdom,240.0,0.0,144.0,-15.0,-81.0,144.0,0.0,1,-76.3590583402885,-432.0
15970,2011-10-22,84077,0,0.29,5,10,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15971,2011-10-22,22197,0,0.85,5,10,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15972,2011-10-22,84077,0,0.29,5,10,Unspecified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15973,2011-10-22,84077,0,0.29,5,10,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.10842294565921778,0.0
15974,2011-10-23,22197,0,0.85,6,10,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15975,2011-10-23,22197,0,0.85,6,10,Spain,0.0,-3.0,3.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15976,2011-10-23,22197,0,0.85,6,10,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15977,2011-10-23,85099B,0,1.79,6,10,Netherlands,-100.0,-100.0,200.0,0.0,0.0,0.0,0.0,1,16.49221264859331,0.0
15978,2011-10-23,85099B,0,2.08,6,10,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15979,2011-10-23,84077,0,0.29,6,10,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15980,2011-10-23,84077,0,0.29,6,10,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15981,2011-10-23,85099B,0,1.95,6,10,Austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15982,2011-10-23,85099B,0,2.08,6,10,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15983,2011-10-23,85099B,0,1.79,6,10,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15984,2011-10-23,85099B,0,2.08,6,10,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15985,2011-10-23,22197,0,0.85,6,10,EIRE,-36.0,36.0,0.0,0.0,-500.0,500.0,0.0,1,96.2564122967176,0.0
15986,2011-10-23,22197,0,0.85,6,10,Unspecified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15987,2011-10-23,84077,0,0.29,6,10,Unspecified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15988,2011-10-23,22197,0,0.85,6,10,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15989,2011-10-23,22197,0,0.85,6,10,Israel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15990,2011-10-23,85099B,0,2.08,6,10,RSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15991,2011-10-23,85099B,0,2.08,6,10,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15992,2011-10-23,84077,0,0.29,6,10,Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15994,2011-10-23,85099B,0,2.08,6,10,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15995,2011-10-23,84077,0,0.29,6,10,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15996,2011-10-23,22197,0,0.72,6,10,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15997,2011-10-23,84077,0,0.29,6,10,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15998,2011-10-23,85099B,0,2.08,6,10,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
15999,2011-10-23,22197,12,0.85,6,10,United Kingdom,-26.0,14.0,-235.0,-35.0,248.0,28.0,6.0,1,16.848101590310613,12.0
16000,2011-10-23,85099B,0,2.08,6,10,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16001,2011-10-23,84077,0,0.21,6,10,Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.43562028199622,0.0
16002,2011-10-23,84077,48,0.29,6,10,United Kingdom,-432.0,240.0,0.0,144.0,-15.0,-81.0,144.0,1,35.99281584892602,48.0
16003,2011-10-23,85099B,0,2.08,6,10,EIRE,0.0,-10.0,10.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16004,2011-10-23,84077,0,0.29,6,10,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16005,2011-10-23,84077,0,0.29,6,10,Hong Kong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16006,2011-10-23,84077,0,0.29,6,10,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16007,2011-10-23,85099B,0,2.08,6,10,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16008,2011-10-23,85099B,0,2.08,6,10,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16009,2011-10-23,22197,0,0.85,6,10,Italy,0.0,0.0,0.0,-12.0,12.0,0.0,0.0,1,1.008905234488153,0.0
16010,2011-10-23,22197,0,0.72,6,10,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16011,2011-10-23,84077,0,0.29,6,10,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16012,2011-10-23,85099B,0,1.79,6,10,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16014,2011-10-23,85099B,7,2.08,6,10,United Kingdom,-22.0,-109.0,77.0,-48.0,-307.0,391.0,18.0,1,64.03522018348488,7.0
16015,2011-10-23,22197,0,0.85,6,10,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16016,2011-10-23,22197,0,0.85,6,10,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16017,2011-10-23,22197,0,0.85,6,10,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16018,2011-10-23,84077,0,0.29,6,10,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16019,2011-10-23,85099B,0,2.08,6,10,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16020,2011-10-23,85099B,0,2.08,6,10,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16021,2011-10-23,84077,0,0.21,6,10,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.43562028199622,0.0
16022,2011-10-23,85099B,0,2.08,6,10,Italy,0.0,0.0,0.0,-10.0,10.0,0.0,0.0,1,1.008905234488153,0.0
16023,2011-10-24,85099B,0,2.08,0,10,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16024,2011-10-24,84077,0,0.29,0,10,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16025,2011-10-24,84077,0,0.29,0,10,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16026,2011-10-24,84077,0,0.29,0,10,Denmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16027,2011-10-24,85099B,0,1.79,0,10,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16028,2011-10-24,22197,0,0.72,0,10,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16029,2011-10-24,22197,0,0.85,0,10,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16030,2011-10-24,84077,0,0.21,0,10,Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.43562028199622,0.0
16031,2011-10-24,84077,0,0.29,0,10,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16032,2011-10-24,85099B,0,2.08,0,10,Italy,0.0,0.0,0.0,0.0,-10.0,10.0,0.0,1,1.008905234488153,0.0
16034,2011-10-24,22197,-32,0.85,0,10,EIRE,0.0,-36.0,36.0,0.0,0.0,-500.0,500.0,1,73.40930663166236,-32.0
16036,2011-10-24,85099B,0,2.08,0,10,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16037,2011-10-24,85099B,0,2.08,0,10,RSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16038,2011-10-24,22197,232,1.0955555555555554,0,10,United Kingdom,12.0,-26.0,14.0,-235.0,-35.0,248.0,28.0,1,27.64099145854714,220.0
16039,2011-10-24,84077,0,0.29,0,10,Hong Kong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16040,2011-10-24,85099B,0,2.08,0,10,EIRE,0.0,0.0,-10.0,10.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16041,2011-10-24,22197,0,0.85,0,10,Israel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16042,2011-10-24,22197,0,0.85,0,10,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16043,2011-10-24,84077,0,0.29,0,10,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16044,2011-10-24,85099B,0,2.08,0,10,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16045,2011-10-24,84077,0,0.29,0,10,Unspecified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16046,2011-10-24,85099B,0,2.08,0,10,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16047,2011-10-24,85099B,0,2.08,0,10,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16048,2011-10-24,84077,0,0.29,0,10,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16049,2011-10-24,85099B,0,1.95,0,10,Austria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16050,2011-10-24,85099B,0,2.08,0,10,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16051,2011-10-24,85099B,0,2.08,0,10,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16052,2011-10-24,22197,0,0.85,0,10,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16053,2011-10-24,85099B,0,1.79,0,10,Netherlands,0.0,-100.0,-100.0,200.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16054,2011-10-24,85099B,0,1.79,0,10,Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16055,2011-10-24,22197,0,0.72,0,10,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16056,2011-10-24,84077,0,0.29,0,10,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16057,2011-10-24,85099B,0,2.08,0,10,Finland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16058,2011-10-24,22197,0,0.85,0,10,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16059,2011-10-24,85099B,186,2.5599999999999996,0,10,United Kingdom,7.0,-22.0,-109.0,77.0,-48.0,-307.0,391.0,1,75.79601666799135,179.0
16060,2011-10-24,22197,0,0.85,0,10,Spain,0.0,0.0,-3.0,3.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16061,2011-10-24,85099B,0,2.08,0,10,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16062,2011-10-24,22197,0,0.85,0,10,Italy,0.0,0.0,0.0,0.0,-12.0,12.0,0.0,1,1.008905234488153,0.0
16063,2011-10-24,84077,240,0.29,0,10,United Kingdom,48.0,-432.0,240.0,0.0,144.0,-15.0,-81.0,1,30.702946205965194,192.0
16064,2011-10-24,22197,0,0.85,0,10,Unspecified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16065,2011-10-24,22197,0,0.85,0,10,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16066,2011-10-24,84077,0,0.21,0,10,Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.43562028199622,0.0
16067,2011-10-24,84077,0,0.29,0,10,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16068,2011-10-24,22197,0,0.85,0,10,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16069,2011-10-24,84077,0,0.29,0,10,EIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16070,2011-10-24,85099B,0,2.08,0,10,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16071,2011-10-24,85099B,0,2.08,0,10,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16072,2011-10-25,85099B,0,2.08,1,10,EIRE,0.0,0.0,0.0,-10.0,10.0,0.0,0.0,1,1.008905234488153,0.0
16073,2011-10-25,84077,48,0.29,1,10,United Kingdom,192.0,48.0,-432.0,240.0,0.0,144.0,-15.0,1,-123.66771836483181,-192.0
16074,2011-10-25,85099B,0,2.08,1,10,Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16075,2011-10-25,22197,0,0.85,1,10,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16076,2011-10-25,22197,251,1.2049999999999998,1,10,United Kingdom,220.0,12.0,-26.0,14.0,-235.0,-35.0,248.0,1,-62.32996785666655,19.0
16077,2011-10-25,22197,0,0.72,1,10,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16078,2011-10-25,84077,0,0.29,1,10,Hong Kong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16079,2011-10-25,84077,0,0.29,1,10,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16080,2011-10-25,85099B,0,2.08,1,10,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16081,2011-10-25,85099B,0,1.79,1,10,Netherlands,0.0,0.0,-100.0,-100.0,200.0,0.0,0.0,1,1.008905234488153,0.0
16082,2011-10-25,85099B,0,2.08,1,10,RSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16083,2011-10-25,22197,0,0.85,1,10,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16084,2011-10-25,84077,0,0.21,1,10,Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.43562028199622,0.0
16085,2011-10-25,85099B,0,2.08,1,10,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
16086,2011-10-25,22197,0,0.85,1,10,Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.008905234488153,0.0
